Code,Name,Country,Exchange,Currency,Type,Isin
DGSIX,"GLOBAL ALLOCATION 60/40 PORTFOLIO GLOBAL ALLOCATION 60/40 PORTFOLIO - INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US25434D6581
DGT,"SPDR® Global Dow ETF",USA,"NYSE ARCA",USD,ETF,US78464A7063
DGTAX,"ALLIANZGI TECHNOLOGY FUND ADMINISTRATIVE",USA,NMFQS,USD,FUND,
DGTHF,"DGTL Holdings Inc",USA,PINK,USD,"Common Stock",
DGTLF,"OCI International Holdings Limited",USA,PINK,USD,"Common Stock",
DGTSX,"GLOBAL ALLOCATION 25/75 PORTFOLIO GLOBAL ALLOCATION 25/75 PORTFOLIO - INSITUTIONAL CLASS",USA,NMFQS,USD,FUND,US25434D6334
DGTW,"DigitalTown Inc",USA,PINK,USD,"Common Stock",US25400E1029
DGUXX,"Dreyfus Government Cash Management Fund",USA,NMFQS,USD,FUND,
DGVCX,"DAVIS GOVERNMENT BOND FUND CLASS C",USA,NMFQS,USD,FUND,
DGVRX,"DREYFUS TECHNOLOGY GROWTH FUND DREYFUS TECHNOLOGY GROWTH FUND - CLASS I",USA,NMFQS,USD,FUND,
DGVXX,"Dreyfus Government Cash Management Fund",USA,NMFQS,USD,FUND,
DGVYX,"DAVIS GOVERNMENT BOND FUND CLASS Y",USA,NMFQS,USD,FUND,
DGWPF,"Drägerwerk AG & Co. KGaA",USA,PINK,USD,"Common Stock",
DGWR,"Critic Clothing Inc",USA,PINK,USD,"Common Stock",US24373L1026
DGWRD,"Deep Green Waste & Recycling Inc.",USA,PINK,USD,"Common Stock",
DGX,"Quest Diagnostics Incorporated",USA,NYSE,USD,"Common Stock",US74834L1008
DGYGX,"DREYFUS APPRECIATION FUND INC CLASS Y",USA,NMFQS,USD,FUND,
DGZ,"DB Gold Short ETN",USA,"NYSE ARCA",USD,ETF,US25154H7310
DH,"Definitive Healthcare Corp",USA,NASDAQ,USD,"Common Stock",US24477E1038
DHAC,"Digital Health Acquisition Corp",USA,NASDAQ,USD,"Common Stock",US2538931013
DHACU,"Digital Health Acquisition Corp Unit",USA,NASDAQ,USD,Unit,US2538932003
DHACW,"Digital Health Acquisition Corp. Warrant",USA,NASDAQ,USD,"Common Stock",
DHAMX,"CENTRE AMERICAN SELECT EQUITY FUND INVESTOR CLASS",USA,NMFQS,USD,FUND,US1562871046
DHANX,"CENTRE AMERICAN SELECT EQUITY FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,
DHBUF,"Delivra Health Brands Inc",USA,OTCQB,USD,"Common Stock",
DHC,"Diversified Healthcare Trust",USA,NASDAQ,USD,"Common Stock",US25525P1075
DHCA,"DHC Acquisition Corp",USA,NASDAQ,USD,"Common Stock",KYG2758T1094
DHCAU,"DHC Acquisition Corp Unit",USA,NASDAQ,USD,Unit,KYG2758T1250
DHCAW,"DHC Acquisition Corp",USA,NASDAQ,USD,"Common Stock",
DHCC,"Diamondhead Casino Corp",USA,PINK,USD,"Common Stock",US25278S1006
DHCNI,DHCNI,USA,NASDAQ,USD,"Common Stock",
DHCNL,"Diversified Healthcare Trust",USA,NASDAQ,USD,"Common Stock",
DHEAX,"DIAMOND HILL SHORT DURATION TOTAL RETURN FUND DIAMOND HILL SHORT DURATION TOTAL RETURN FUND CLASS A",USA,NMFQS,USD,FUND,
DHEIX,"DIAMOND HILL SHORT DURATION TOTAL RETURN FUND DIAMOND HILL SHORT DURATION TOTAL RETURN FUND CLASS I",USA,NMFQS,USD,FUND,
DHEYX,"DIAMOND HILL SHORT DURATION TOTAL RETURN FUND DIAMOND HILL SHORT DURATION TOTAL RETURN FUND CLASS Y",USA,NMFQS,USD,FUND,US25264S5367
DHF,"BNY Mellon High Yield Strategies Fund",USA,NYSE,USD,FUND,US09660L1052
DHFAX,"Diamond Hill Large Cap Concentrated Fund Investor",USA,NMFQS,USD,FUND,
DHFIX,"Diamond Hill Large Cap Concentrated Fund",USA,NMFQS,USD,FUND,
DHFYX,"Diamond Hill Large Cap Concentrated Fund Class Y",USA,NMFQS,USD,FUND,
DHGAX,"DREYFUS/STANDISH GLOBAL FIXED INCOME FUND CLASS A",USA,NMFQS,USD,FUND,US26203F1066
DHGCX,"DREYFUS/STANDISH GLOBAL FIXED INCOME FUND CLASS C",USA,NMFQS,USD,FUND,US26203F2056
DHHAX,"DIAMOND HILL HIGH YIELD FUND DIAMOND HILL HIGH YIELD FUND CLASS A",USA,NMFQS,USD,FUND,
DHHIX,"DIAMOND HILL HIGH YIELD FUND DIAMOND HILL HIGH YIELD FUND CLASS I",USA,NMFQS,USD,FUND,
DHHXF,"Desarrolladora Homex SAB de CV",USA,OTCCE,USD,"Common Stock",MX01HO000007
DHHYX,"DIAMOND HILL HIGH YIELD FUND DIAMOND HILL HIGH YIELD FUND CLASS Y",USA,NMFQS,USD,FUND,
DHI,"DR Horton Inc",USA,NYSE,USD,"Common Stock",US23331A1097
DHIAX,"Diamond Hill International Fund Investor Share",USA,NMFQS,USD,FUND,
DHICX,"WELLS FARGO ADVANTAGE STRATEGIC MUNICIPAL BOND FUND CLASS C",USA,NMFQS,USD,FUND,US94985D7562
DHIIX,"Diamond Hill International Fund",USA,NMFQS,USD,FUND,
DHIL,"Diamond Hill Investment Group Inc",USA,NASDAQ,USD,"Common Stock",US25264R2076
DHINX,"Centre Global Infrastructure Fund Institutional Class",USA,NMFQS,USD,FUND,
DHIRX,"DELAWARE HIGH-YIELD OPPORTUNITIES FUND CLASS R",USA,NMFQS,USD,FUND,
DHIVX,"Centre Global Infrastructure Fund Investor Class",USA,NMFQS,USD,FUND,
DHIYX,"Diamond Hill International Fund Class Y",USA,NMFQS,USD,FUND,
DHIZX,"Delaware High Yield Opportunities Fund",USA,NMFQS,USD,FUND,
DHLAX,"DIAMOND HILL LARGE CAP FUND DIAMOND HILL LARGE CAP FUND CLASS A",USA,NMFQS,USD,FUND,US25264S5029
DHLGY,"Deutsche Post AG",USA,PINK,USD,"Common Stock",
DHLRX,"DIAMOND HILL LARGE CAP FUND DIAMOND HILL LARGE CAP FUND CLASS I",USA,NMFQS,USD,FUND,US25264S8411
DHLSX,"DIAMOND HILL LONG-SHORT FUND DIAMOND HILL LONG-SHORT FUND CLASS I",USA,NMFQS,USD,FUND,US25264S8338
DHLTX,"DIAMOND HILL ALL CAP SELECT FUND DIAMOND HILL ALL CAP SELECT FUND CLASS I",USA,NMFQS,USD,FUND,US25264S7595
DHLXX,"Dreyfus Institutional Reserves Funds - Dreyfus Institutional Treasury and Agency Cash Advantage Fund",USA,NMFQS,USD,FUND,
DHLYX,"DIAMOND HILL LARGE CAP FUND DIAMOND HILL LARGE CAP FUND CLASS Y",USA,NMFQS,USD,FUND,US25264S6761
DHMAX,"DIAMOND HILL SMALL-MID CAP FUND DIAMOND HILL SMALL-MID CAP FUND CLASS A",USA,NMFQS,USD,FUND,US25264S8171
DHMBX,"DREYFUS HIGH YIELD MUNICIPAL BOND FUND CLASS Z",USA,NMFQS,USD,FUND,
DHMIX,"DIAMOND HILL SMALL-MID CAP FUND DIAMOND HILL SMALL-MID CAP FUND CLASS I",USA,NMFQS,USD,FUND,US25264S7835
DHMYX,"DIAMOND HILL SMALL-MID CAP FUND DIAMOND HILL SMALL-MID CAP FUND CLASS Y",USA,NMFQS,USD,FUND,US25264S6845
DHOAX,"DELAWARE HIGH-YIELD OPPORTUNITIES FUND CLASS A",USA,NMFQS,USD,FUND,US2459088769
DHOCX,"DELAWARE HIGH-YIELD OPPORTUNITIES FUND CLASS C",USA,NMFQS,USD,FUND,
DHOIX,"DELAWARE HIGH-YIELD OPPORTUNITIES FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US2459088439
DHPAX,"DIAMOND HILL MID CAP FUND DIAMOND HILL MID CAP FUND CLASS A",USA,NMFQS,USD,FUND,
DHPIX,"DIAMOND HILL MID CAP FUND DIAMOND HILL MID CAP FUND CLASS I",USA,NMFQS,USD,FUND,
DHPYX,"DIAMOND HILL MID CAP FUND DIAMOND HILL MID CAP FUND CLASS Y",USA,NMFQS,USD,FUND,
DHQAX,"DAY HAGAN TACTICAL DIVIDEND FUND DAY HAGAN TACTICAL DIVIDEND FUND CLASS A",USA,NMFQS,USD,FUND,
DHQCX,"DAY HAGAN TACTICAL DIVIDEND FUND DAY HAGAN TACTICAL DIVIDEND FUND CLASS C",USA,NMFQS,USD,FUND,
DHQIX,"DAY HAGAN TACTICAL DIVIDEND FUND DAY HAGAN TACTICAL DIVIDEND FUND CLASS I",USA,NMFQS,USD,FUND,US62827M6497
DHR,"Danaher Corporation",USA,NYSE,USD,"Common Stock",US2358511028
DHRAX,"DIAMOND HILL CORE BOND FUND DIAMOND HILL CORE BOND FUND CLASS A",USA,NMFQS,USD,FUND,
DHRIX,"DIAMOND HILL CORE BOND FUND DIAMOND HILL CORE BOND FUND CLASS I",USA,NMFQS,USD,FUND,
DHRYX,"DIAMOND HILL CORE BOND FUND DIAMOND HILL CORE BOND FUND CLASS Y",USA,NMFQS,USD,FUND,
DHS,"WisdomTree U.S. High Dividend Fund",USA,"NYSE ARCA",USD,ETF,US97717W2089
DHSCX,"DIAMOND HILL SMALL CAP FUND DIAMOND HILL SMALL CAP FUND CLASS A",USA,NMFQS,USD,FUND,US25264S3040
DHSIX,"DIAMOND HILL SMALL CAP FUND DIAMOND HILL SMALL CAP FUND CLASS I",USA,NMFQS,USD,FUND,US25264S8585
DHSTX,"DIAMOND HILL CORPORATE CREDIT FUND CORPORATE CREDIT FUND CLASS I",USA,NMFQS,USD,FUND,US25264S8668
DHSYX,"DIAMOND HILL SMALL CAP FUND DIAMOND HILL SMALL CAP FUND CLASS Y",USA,NMFQS,USD,FUND,US25264S6928
DHT,"DHT Holdings Inc",USA,NYSE,USD,"Common Stock",MHY2065G1219
DHTAX,"Diamond Hill Select Fund Class",USA,NMFQS,USD,FUND,
DHTYX,"DIAMOND HILL ALL CAP SELECT FUND DIAMOND HILL ALL CAP SELECT FUND CLASS Y",USA,NMFQS,USD,FUND,
DHX,"DHI Group Inc",USA,NYSE,USD,"Common Stock",US23331S1006
DHY,"Credit Suisse High Yield Bond Fund",USA,"NYSE MKT",USD,FUND,US22544F1030
DHYAX,"DREYFUS HIGH YIELD MUNICIPAL BOND FUND CLASS A",USA,NMFQS,USD,FUND,
DHYCX,"DREYFUS HIGH YIELD MUNICIPAL BOND FUND CLASS C",USA,NMFQS,USD,FUND,
DHYYX,"DREYFUS HIGH YIELD MUNICIPAL BOND FUND CLASS Y",USA,NMFQS,USD,FUND,
DIA,"SPDR Dow Jones Industrial Average ETF Trust",USA,"NYSE ARCA",USD,ETF,US78467X1090
DIAAF,"Diamant Art Corp",USA,OTCCE,USD,"Common Stock",CA25253R3099
DIAH,"Diamond Holdings Inc",USA,PINK,USD,"Common Stock",
DIAL,"Columbia Diversified Fixed Income Allocation",USA,"NYSE ARCA",USD,ETF,US19761L5084
DIALF,"Dialight plc",USA,PINK,USD,"Common Stock",
DIAMX,"DIAMOND HILL LONG-SHORT FUND DIAMOND HILL LONG-SHORT FUND CLASS A",USA,NMFQS,USD,FUND,US25264S4030
DIAX,"Nuveen Dow 30Sm",USA,NYSE,USD,FUND,US67075F1057
DIAYX,"DIAMOND HILL LONG-SHORT FUND DIAMOND HILL LONG-SHORT FUND CLASS Y",USA,NMFQS,USD,FUND,US25264S6506
DIBAX,"DREYFUS INTERNATIONAL BOND FUND DREYFUS INTERNATIONAL BOND FUND - CLASS A",USA,NMFQS,USD,FUND,US2619806845
DIBCX,"DREYFUS INTERNATIONAL BOND FUND DREYFUS INTERNATIONAL BOND FUND - CLASS C",USA,NMFQS,USD,FUND,
DIBRX,"DREYFUS INTERNATIONAL BOND FUND DREYFUS INTERNATIONAL BOND FUND - CLASS I",USA,NMFQS,USD,FUND,US2619806688
DIBS,"1Stdibs.Com Inc",USA,NASDAQ,USD,"Common Stock",US3205511047
DIBYX,"DREYFUS INTERNATIONAL BOND FUND CLASS Y",USA,NMFQS,USD,FUND,
DICAX,"DFA Intl Core Equity 529 Port Ag",USA,NMFQS,USD,FUND,
DICCX,"DFA Intl Core Equity 529 Port C",USA,NMFQS,USD,FUND,
DICEX,"DFA Intl Core Equity 529 Port E",USA,NMFQS,USD,FUND,
DICXX,"Dreyfus Cash Management Fund",USA,NMFQS,USD,FUND,
DIDAF,"Distribuidora Internacional de Alimentación S.A",USA,PINK,USD,"Common Stock",
DIEAX,"DREYFUS INTERNATIONAL EQUITY FUND CLASS A",USA,NMFQS,USD,FUND,US26201F1084
DIECX,"DREYFUS INTERNATIONAL EQUITY FUND CLASS C",USA,NMFQS,USD,FUND,
DIEFX,"Destinations International Equity Fund",USA,NMFQS,USD,FUND,
DIEM,"Franklin Templeton ETF Trust - Franklin LibertyQ Emerging Markets ETF",USA,"NYSE ARCA",USD,ETF,US35473P2074
DIEMX,"DRIEHAUS EMERGING MARKETS GROWTH FUND INSTITUTIONAL SHARE CLASS",USA,NMFQS,USD,FUND,
DIEQX,"DOMINI IMPACT EQUITY FUND INSTITUTIONAL SHARES",USA,NMFQS,USD,FUND,US2571328523
DIERX,"DREYFUS INTERNATIONAL EQUITY FUND CLASS I",USA,NMFQS,USD,FUND,US26201F4054
DIEYX,"DREYFUS INTERNATIONAL EQUITY FUND CLASS Y",USA,NMFQS,USD,FUND,US26201F7693
DIEZX,"Destinations International Equity Fund Class Z",USA,NMFQS,USD,FUND,
DIFAX,"MFS DIVERSIFIED INCOME FUND A",USA,NMFQS,USD,FUND,US5529828379
DIFCX,"MFS DIVERSIFIED INCOME FUND C",USA,NMFQS,USD,FUND,US5529828296
DIFDX,"MFS DIVERSIFIED INCOME FUND R1",USA,NMFQS,USD,FUND,
DIFEX,"MFS DIVERSIFIED INCOME FUND R2",USA,NMFQS,USD,FUND,
DIFFX,"MFS DIVERSIFIED INCOME FUND R3",USA,NMFQS,USD,FUND,
DIFGX,"MFS DIVERSIFIED INCOME FUND R4",USA,NMFQS,USD,FUND,
DIFHX,"MFS DIVERSIFIED INCOME FUND R6",USA,NMFQS,USD,FUND,
DIFIX,"MFS DIVERSIFIED INCOME FUND I",USA,NMFQS,USD,FUND,US5529828114
DIFTY,"Daito Trust Construction Co",USA,PINK,USD,"Common Stock",US23405X2099
DIG,"ProShares Ultra Oil & Gas",USA,"NYSE ARCA",USD,ETF,US74347G7051
DIGAF,"Digatrade Financial Corp",USA,OTCCE,USD,"Common Stock",CA25381C1095
DIGGX,"Invesco Discovery Fund Class R5",USA,NMFQS,USD,FUND,
DIGI,"Digitiliti Inc",USA,PINK,USD,"Common Stock",US2538951060
DIGP,"Digipath Inc",USA,OTCQB,USD,"Common Stock",US2538252022
DIGTF,"Thruvision Group plc",USA,PINK,USD,"Common Stock",
DIHP,"Dimensional International High Profitability ETF",USA,BATS,USD,ETF,US25434V7652
DIHRX,"Intal High Relative Profitability Portfo",USA,NMFQS,USD,FUND,
DIIBF,"Dorel Industries Inc",USA,PINK,USD,"Common Stock",US25822C2052
DIISF,"Direct Line Insurance Group plc",USA,PINK,USD,"Common Stock",
DIISX,"DREYFUS INTERNATIONAL STOCK INDEX FUND INVESTOR SHARES",USA,NMFQS,USD,FUND,US26200Q3039
DIISY,"Direct Line Insurance Group PLC",USA,PINK,USD,"Common Stock",US25490E2028
DILAX,"DAVIS INTERNATIONAL FUND CLASS A",USA,NMFQS,USD,FUND,
DILCX,"DAVIS INTERNATIONAL FUND CLASS C",USA,NMFQS,USD,FUND,
DILRX,"DFA - International Large Cap Growth Por",USA,NMFQS,USD,FUND,US23320G2654
DILYX,"DAVIS INTERNATIONAL FUND CLASS Y",USA,NMFQS,USD,FUND,US2390807996
DIM,"WisdomTree International MidCap Dividend Fund",USA,"NYSE ARCA",USD,ETF,US97717W7781
DIMC,"Dimeco Inc",USA,OTCQX,USD,"Common Stock",US25432W1045
DIMIX,"DREYFUS SHORT INTERMEDIATE MUNICIPAL BOND FUND CLASS I",USA,NMFQS,USD,FUND,US2619185026
DIN,"Dine Brands Global Inc",USA,NYSE,USD,"Common Stock",US2544231069
DINAX,"GLOBAL FIXED INCOME OPPORTUNITIES FUND A",USA,NMFQS,USD,FUND,US6169611083
DINCX,"GLOBAL FIXED INCOME OPPORTUNITIES FUND L",USA,NMFQS,USD,FUND,
DINDX,"GLOBAL FIXED INCOME OPPORTUNITIES FUND I",USA,NMFQS,USD,FUND,US6169614053
DINIX,"DREYFUS INTERNATIONAL STOCK INDEX FUND CLASS I",USA,NMFQS,USD,FUND,US26202Y2054
DINO,"HF Sinclair Corp",USA,NYSE,USD,"Common Stock",US4039491000
DINRF,"SCREEN Holdings Co. Ltd",USA,OTCGREY,USD,"Common Stock",
DINT,"Davis Select International ETF",USA,BATS,USD,ETF,US23908L4059
DIOD,"Diodes Incorporated",USA,NASDAQ,USD,"Common Stock",US2545431015
DION,"Dionics Inc",USA,PINK,USD,"Common Stock",US2545471029
DIOSF,"Dios Exploration Inc",USA,PINK,USD,"Common Stock",
DIP,"ETF Series Solutions",USA,NYSE,USD,ETF,US26922B6341
DIPGF,"Datang International Power Generation Co. Ltd",USA,PINK,USD,"Common Stock",
DIPSX,"DFA Inflation Protected Securities Prtfl",USA,NMFQS,USD,FUND,US2332033552
DIPXX,"Dreyfus Government Cash Management Funds - Dreyfus Government Prime Cash Management",USA,NMFQS,USD,FUND,
DIRXX,"Dreyfus Treasury Securities Cash Management",USA,NMFQS,USD,FUND,
DIS,"Walt Disney Company",USA,NYSE,USD,"Common Stock",US2546871060
DISA,"Disruptive Acquisition Corporation I",USA,NASDAQ,USD,"Common Stock",KYG2770Y1026
DISAU,"Disruptive Acquisition Corporation I Unit",USA,NASDAQ,USD,Unit,KYG2770Y1109
DISAW,"Disruptive Acquisition Corporation I",USA,NASDAQ,USD,"Common Stock",
DISAX,"INTERNATIONAL STOCK FUND CLASS A",USA,NMFQS,USD,FUND,
DISCX,"INTERNATIONAL STOCK FUND CLASS C",USA,NMFQS,USD,FUND,
DISH,"DISH Network Corporation",USA,NASDAQ,USD,"Common Stock",US25470M1099
DISIX,"DREYFUS SMALLCAP STOCK INDEX FUND CLASS I",USA,NMFQS,USD,FUND,US26202Y1064
DISMX,"DFA - International Small Cap Growth Por",USA,NMFQS,USD,FUND,US23320G2571
DISO,"Tidal Trust II",USA,"NYSE ARCA",USD,"Common Stock",
DISPF,"Disco Corporation",USA,OTCGREY,USD,"Common Stock",
DISRX,"INTERNATIONAL STOCK FUND CLASS I",USA,NMFQS,USD,FUND,US86271F7684
DISSX,"DREYFUS SMALLCAP STOCK INDEX FUND INVESTOR SHARES",USA,NMFQS,USD,FUND,US26200Q2049
DIST,"Distoken Acquisition Corporation Ordinary Shares",USA,NASDAQ,USD,"Common Stock",
DISTR,"Distoken Acquisition Corporation Right",USA,NASDAQ,USD,"Common Stock",
DISTW,"Distoken Acquisition Corporation Warrant",USA,NASDAQ,USD,"Common Stock",
DISV,"Dimensional ETF Trust - Dimensional International Small Cap Value ETF",USA,BATS,USD,ETF,US25434V7819
DISVX,"DFA INTERNATIONAL SMALL CAP VALUE PORTFOLIO DFA INTERNATIONAL SMALL CAP VALUE PORTFOLIO - INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US2332037363
DISYX,"INTERNATIONAL STOCK FUND CLASS Y",USA,NMFQS,USD,FUND,US86271F5373
DIT,"AMCON Distributing Company",USA,"NYSE MKT",USD,"Common Stock",US02341Q2057
DITEX,"DREYFUS INTERMEDIATE MUNICIPAL BOND FUND INC DREYFUS INTERMEDIATE MUNICIPAL BOND FUND INC",USA,NMFQS,USD,FUND,US2620101012
DITFX,"AMERICAN FUNDS 2050 TARGET DATE RETIREMENT FUND CLASS F-3",USA,NMFQS,USD,FUND,
DITHF,"DS Smith PLC",USA,PINK,USD,"Common Stock",GB0008220112
DITTF,"Daito Trust Construction Co.Ltd",USA,PINK,USD,"Common Stock",
DIUXF,"Diaceutics PLC",USA,PINK,USD,"Common Stock",
DIV,"Global X SuperDividend U.S. ETF",USA,"NYSE ARCA",USD,ETF,US37950E2919
DIVB,"iShares U.S. Dividend and Buyback",USA,BATS,USD,ETF,US46435U8615
DIVD,"Altrius Global Dividend ETF",USA,NASDAQ,USD,ETF,US02072L6561
DIVGX,"Guardian Dividend Growth Fund Class I",USA,NMFQS,USD,FUND,
DIVHX,"Cutler Equity Fund Class II Shares",USA,NMFQS,USD,FUND,
DIVI,"Franklin International Core Dividend Tilt Index ETF",USA,"NYSE ARCA",USD,ETF,US35473P1084
DIVL,"Madison ETFs Trust",USA,"NYSE ARCA",USD,ETF,
DIVO,"Amplify CWP Enhanced Dividend Income ETF",USA,"NYSE ARCA",USD,ETF,US0321084099
DIVPX,"MAI MANAGED VOLATILITY FUND INVESTOR",USA,NMFQS,USD,FUND,
DIVRX,"DELAWARE INTERNATIONAL VALUE EQUITY FUND CLASS R",USA,NMFQS,USD,FUND,
DIVS,"SmartETFs Dividend Builder ETF",USA,"NYSE ARCA",USD,ETF,US4020318352
DIVY,"Reality Shares DIVS ETF",USA,"NYSE ARCA",USD,ETF,US75605A1088
DIVZ,"Listed Funds Trust - TrueShares Low Volatility Equity Income ETF",USA,"NYSE ARCA",USD,ETF,US53656F4744
DIZTF,"Dignitana AB (publ.)",USA,PINK,USD,"Common Stock",
DJAN,"First Trust Exchange-Traded Fund VIII - FT Cboe Vest U.S. Equity Deep Buffer ETF - January",USA,BATS,USD,ETF,
DJCB,"ETRACS Bloomberg Commodity Index Total ReturnSM ETN Series B",USA,"NYSE ARCA",USD,ETF,US90269A4500
DJCO,"Daily Journal Corp",USA,NASDAQ,USD,"Common Stock",US2339121046
DJD,"Invesco Dow Jones Industrial Average Dividend ETF",USA,"NYSE ARCA",USD,ETF,US46137V6056
DJIA,"Global X Dow 30 Covered Call ETF",USA,"NYSE ARCA",USD,ETF,US37960A8595
DJP,"iPath® Bloomberg Commodity Index Total Return(SM) ETN",USA,"NYSE ARCA",USD,ETF,US06738C7781
DJTFX,"AMERICAN FUNDS 2010 TARGET DATE RETIREMENT FUND CLASS F-3",USA,NMFQS,USD,FUND,
DJUL,"FT Cboe Vest U.S. Equity Deep Buffer ETF - July",USA,BATS,USD,ETF,
DJUN,"FT Cboe Vest U.S. Equity Deep Buffer ETF - June",USA,BATS,USD,ETF,
DK,"Delek US Energy Inc",USA,NYSE,USD,"Common Stock",US24665A1034
DKAM,"Drinks Americas Hldg",USA,PINK,USD,"Common Stock",US26205U3095
DKDCA,"Data Knights Acquisition Corp",USA,NASDAQ,USD,"Common Stock",US2376991038
DKDCU,"Data Knights Acquisition Corp Unit",USA,NASDAQ,USD,Unit,US2376992028
DKDCW,"Data Knights Acquisition Corp. Warrant",USA,NASDAQ,USD,"Common Stock",
DKDRF,"Delek Drilling - Limited Partnership",USA,OTCGREY,USD,"Common Stock",
DKGH,"DKG Capital Inc",USA,PINK,USD,"Common Stock",US23341N2080
DKGR,"Universal Apparel & Textile Co",USA,OTCCE,USD,"Common Stock",US91338J2096
DKILF,"Daikin IndustriesLtd",USA,PINK,USD,"Common Stock",
DKILY,"Daikin Industries Ltd ADR",USA,PINK,USD,"Common Stock",US23381B1061
DKL,"Delek Logistics Partners LP",USA,NYSE,USD,"Common Stock",US24664T1034
DKLRF,"Decklar Resources Inc",USA,OTCQX,USD,"Common Stock",
DKNG,"DraftKings Inc",USA,NASDAQ,USD,"Common Stock",US26142V1052
DKRB,"Series Portfolios Trust - Subversive Decarbonization ETF",USA,BATS,USD,ETF,
DKS,"Dick’s Sporting Goods Inc",USA,NYSE,USD,"Common Stock",US2533931026
DKSC,"Dakshidin Corporatio",USA,PINK,USD,"Common Stock",US2342631015
DKSHF,"DKSH Holding AG",USA,OTCGREY,USD,"Common Stock",
DKTS,"Top Shelf Brands Holdings Corp",USA,OTCCE,USD,"Common Stock",US89054V1098
DLA,"Delta Apparel Inc",USA,"NYSE MKT",USD,"Common Stock",US2473681037
DLACX,"DREYFUS LARGE CAP EQUITY CLASS Y",USA,NMFQS,USD,FUND,US2619862103
DLAD,"Cabal Communications Corporation",USA,OTCCE,USD,"Common Stock",
DLAKF,"Deutsche Lufthansa AG",USA,OTCQX,USD,"Common Stock",
DLAKY,"Deutsche Lufthansa AG ADR",USA,OTCQX,USD,"Common Stock",US2515613048
DLB,"Dolby Laboratories",USA,NYSE,USD,"Common Stock",US25659T1079
DLBMX,"MASSMUTUAL PREMIER SMALL CAP OPPORTUNITIES FUND CLASS A",USA,NMFQS,USD,FUND,
DLCEX,"DANA LARGE CAP EQUITY FUND CLASS N SHARES",USA,NMFQS,USD,FUND,
DLCFX,"Destinations Large Cap Equity Fund",USA,NMFQS,USD,FUND,
DLCIX,"DANA LARGE CAP EQUITY FUND INSTITUTIONAL CLASS SHARES",USA,NMFQS,USD,FUND,US92046L6193
DLCMX,"DOUBLELINE STRATEGIC COMMODITY FUND CLASS N",USA,NMFQS,USD,FUND,
DLCR,"Kibush Capital Corp",USA,PINK,USD,"Common Stock",US49374X2018
DLCZX,"Destinations Large Cap Equity Fund Class Z",USA,NMFQS,USD,FUND,
DLDCX,"DREYFUS NATURAL RESOURCES FUND DREYFUS NATURAL RESOURCES FUND - CLASS C",USA,NMFQS,USD,FUND,
DLDFX,"Destinations Low Duration Fixed Income Fund",USA,NMFQS,USD,FUND,
DLDRX,"DREYFUS NATURAL RESOURCES FUND DREYFUS NATURAL RESOURCES FUND - CLASS I",USA,NMFQS,USD,FUND,US26202P8243
DLDYX,"DREYFUS NATURAL RESOURCES FUND CLASS Y",USA,NMFQS,USD,FUND,
DLDZX,"Destinations Low Duration Fixed Income Fund Class Z",USA,NMFQS,USD,FUND,
DLEGF,"Delta Electronics (Thailand) Public Company Limited",USA,PINK,USD,"Common Stock",
DLELX,"DoubleLine Emerging Markets Local Currency Bond Fund",USA,NMFQS,USD,FUND,
DLENX,"DOUBLELINE EMERGING MARKETS FIXED INCOME FUND CLASS N",USA,NMFQS,USD,FUND,US2586206086
DLEUX,"DOUBLELINE SHILLER ENHANCED INTERNATIONAL CAPE CLASS N",USA,NMFQS,USD,FUND,
DLEXY,"Datalex plc",USA,PINK,USD,"Common Stock",
DLFNX,"DOUBLELINE CORE FIXED INCOME FUND CLASS N",USA,NMFQS,USD,FUND,US2586204008
DLFRX,"DOUBLELINE FLOATING RATE FUND CLASS N",USA,NMFQS,USD,FUND,US2586208306
DLGBX,"DOUBLELINE GLOBAL BOND FUND CLASS N",USA,NMFQS,USD,FUND,
DLGEF,"Digital Garage Inc",USA,PINK,USD,"Common Stock",
DLHAX,"DELAWARE HEALTHCARE FUND CLASS A",USA,NMFQS,USD,FUND,US24610E1010
DLHC,"DLH Holdings Corp",USA,NASDAQ,USD,"Common Stock",US23335Q1004
DLHCX,"DELAWARE HEALTHCARE FUND CLASS C",USA,NMFQS,USD,FUND,
DLHIX,"DELAWARE HEALTHCARE FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US24610E4089
DLHRX,"DREYFUS HIGH YIELD FUND CLASS I",USA,NMFQS,USD,FUND,US2619807595
DLHTF,"Dialogue Health Technologies Inc.",USA,PINK,USD,"Common Stock",
DLHYX,"MASSMUTUAL PREMIER HIGH YIELD FUND SERVICE CLASS",USA,NMFQS,USD,FUND,
DLICY,"Dai-ichi Life Holdings Inc",USA,PINK,USD,"Common Stock",
DLII,"Dixie Lee International Industries Inc",USA,OTCCE,USD,"Common Stock",
DLINX,"DOUBLELINE FLEXIBLE INCOME FUND CLASS N",USA,NMFQS,USD,FUND,US2586207803
DLKGF,"Delek Group Ltd",USA,PINK,USD,"Common Stock",
DLLDX,"DOUBLELINE LONG DURATION TOTAL RETURN BOND FUND CLASS I",USA,NMFQS,USD,FUND,
